Command line
Loss = 5.3470e-01, PNorm = 684.6993, GNorm = 0.9896, lr_0 = 2.7659e-04
Loss = 3.9914e-01, PNorm = 684.7123, GNorm = 1.0540, lr_0 = 2.7655e-04
Loss = 3.8537e-01, PNorm = 684.7225, GNorm = 0.9117, lr_0 = 2.7651e-04
Loss = 5.0476e-01, PNorm = 684.7310, GNorm = 1.4481, lr_0 = 2.7647e-04
Loss = 3.9281e-01, PNorm = 684.7395, GNorm = 0.8250, lr_0 = 2.7643e-04
Loss = 5.2624e-01, PNorm = 684.7484, GNorm = 0.7084, lr_0 = 2.7639e-04
Loss = 4.4306e-01, PNorm = 684.7595, GNorm = 1.1168, lr_0 = 2.7635e-04
Loss = 5.3581e-01, PNorm = 684.7718, GNorm = 1.0820, lr_0 = 2.7631e-04
Loss = 3.6437e-01, PNorm = 684.7839, GNorm = 0.8730, lr_0 = 2.7627e-04
Loss = 3.9932e-01, PNorm = 684.7958, GNorm = 0.9724, lr_0 = 2.7623e-04
Loss = 5.5742e-01, PNorm = 684.8062, GNorm = 0.8988, lr_0 = 2.7619e-04
Loss = 5.1709e-01, PNorm = 684.8168, GNorm = 1.2858, lr_0 = 2.7615e-04
Loss = 4.8465e-01, PNorm = 684.8302, GNorm = 1.7072, lr_0 = 2.7611e-04
Loss = 4.6160e-01, PNorm = 684.8459, GNorm = 1.2979, lr_0 = 2.7607e-04
Loss = 4.6157e-01, PNorm = 684.8592, GNorm = 0.9349, lr_0 = 2.7603e-04
Loss = 5.1930e-01, PNorm = 684.8716, GNorm = 0.8456, lr_0 = 2.7599e-04
Loss = 3.8690e-01, PNorm = 684.8843, GNorm = 1.0501, lr_0 = 2.7595e-04
Loss = 4.7374e-01, PNorm = 684.8985, GNorm = 1.1189, lr_0 = 2.7591e-04
Loss = 4.8815e-01, PNorm = 684.9108, GNorm = 0.9329, lr_0 = 2.7587e-04
Loss = 4.8001e-01, PNorm = 684.9230, GNorm = 1.1927, lr_0 = 2.7583e-04
Loss = 4.7310e-01, PNorm = 684.9335, GNorm = 0.9806, lr_0 = 2.7579e-04
Loss = 5.5897e-01, PNorm = 684.9436, GNorm = 1.2311, lr_0 = 2.7575e-04
Loss = 3.3964e-01, PNorm = 684.9555, GNorm = 1.6902, lr_0 = 2.7571e-04
Loss = 4.1074e-01, PNorm = 684.9674, GNorm = 1.0178, lr_0 = 2.7567e-04
Loss = 4.5791e-01, PNorm = 684.9789, GNorm = 1.5590, lr_0 = 2.7563e-04
Loss = 4.4814e-01, PNorm = 684.9906, GNorm = 1.1078, lr_0 = 2.7559e-04
Loss = 4.9477e-01, PNorm = 685.0019, GNorm = 1.2333, lr_0 = 2.7555e-04
Loss = 5.2948e-01, PNorm = 685.0130, GNorm = 0.9028, lr_0 = 2.7551e-04
Loss = 5.0154e-01, PNorm = 685.0268, GNorm = 0.8468, lr_0 = 2.7547e-04
Loss = 5.2128e-01, PNorm = 685.0398, GNorm = 0.7931, lr_0 = 2.7543e-04
Loss = 4.6354e-01, PNorm = 685.0547, GNorm = 0.7624, lr_0 = 2.7539e-04
Loss = 4.6117e-01, PNorm = 685.0661, GNorm = 1.5437, lr_0 = 2.7535e-04
Loss = 5.8308e-01, PNorm = 685.0759, GNorm = 1.0327, lr_0 = 2.7531e-04
Loss = 4.4062e-01, PNorm = 685.0856, GNorm = 0.9515, lr_0 = 2.7527e-04
Loss = 4.2604e-01, PNorm = 685.0964, GNorm = 1.1494, lr_0 = 2.7523e-04
Loss = 5.3773e-01, PNorm = 685.1075, GNorm = 1.7517, lr_0 = 2.7519e-04
Loss = 5.5451e-01, PNorm = 685.1182, GNorm = 1.0085, lr_0 = 2.7515e-04
Loss = 4.1678e-01, PNorm = 685.1305, GNorm = 1.0333, lr_0 = 2.7511e-04
Loss = 3.9173e-01, PNorm = 685.1448, GNorm = 0.9246, lr_0 = 2.7507e-04
Loss = 5.0487e-01, PNorm = 685.1576, GNorm = 1.5755, lr_0 = 2.7503e-04
Loss = 4.0047e-01, PNorm = 685.1676, GNorm = 1.3769, lr_0 = 2.7499e-04
Loss = 4.6030e-01, PNorm = 685.1773, GNorm = 0.8016, lr_0 = 2.7495e-04
Loss = 4.5051e-01, PNorm = 685.1860, GNorm = 1.1195, lr_0 = 2.7491e-04
Loss = 4.4298e-01, PNorm = 685.1946, GNorm = 0.7182, lr_0 = 2.7487e-04
Loss = 5.5688e-01, PNorm = 685.2054, GNorm = 1.5017, lr_0 = 2.7483e-04
Loss = 4.4397e-01, PNorm = 685.2154, GNorm = 0.9258, lr_0 = 2.7480e-04
Loss = 4.7326e-01, PNorm = 685.2253, GNorm = 0.7321, lr_0 = 2.7476e-04
Loss = 5.3055e-01, PNorm = 685.2360, GNorm = 1.4530, lr_0 = 2.7472e-04
Loss = 5.3059e-01, PNorm = 685.2457, GNorm = 0.7186, lr_0 = 2.7468e-04
Loss = 4.9942e-01, PNorm = 685.2552, GNorm = 1.2138, lr_0 = 2.7464e-04
Loss = 4.8957e-01, PNorm = 685.2683, GNorm = 1.2597, lr_0 = 2.7460e-04
Loss = 6.1385e-01, PNorm = 685.2803, GNorm = 1.4175, lr_0 = 2.7456e-04
Loss = 4.2819e-01, PNorm = 685.2929, GNorm = 0.8411, lr_0 = 2.7452e-04
Loss = 5.3333e-01, PNorm = 685.3045, GNorm = 1.0386, lr_0 = 2.7448e-04
Loss = 3.9508e-01, PNorm = 685.3150, GNorm = 1.0372, lr_0 = 2.7444e-04
Loss = 5.3976e-01, PNorm = 685.3268, GNorm = 1.5446, lr_0 = 2.7440e-04
Loss = 5.0272e-01, PNorm = 685.3372, GNorm = 1.9364, lr_0 = 2.7436e-04
Loss = 4.2295e-01, PNorm = 685.3463, GNorm = 1.2082, lr_0 = 2.7432e-04
Loss = 5.4551e-01, PNorm = 685.3558, GNorm = 1.3453, lr_0 = 2.7428e-04
Loss = 5.2337e-01, PNorm = 685.3639, GNorm = 0.9900, lr_0 = 2.7424e-04
Loss = 4.9515e-01, PNorm = 685.3718, GNorm = 1.2493, lr_0 = 2.7420e-04
Loss = 4.9821e-01, PNorm = 685.3807, GNorm = 0.7459, lr_0 = 2.7416e-04
Loss = 4.7946e-01, PNorm = 685.3906, GNorm = 0.7936, lr_0 = 2.7412e-04
Loss = 3.9463e-01, PNorm = 685.4018, GNorm = 0.6606, lr_0 = 2.7408e-04
Loss = 4.2158e-01, PNorm = 685.4132, GNorm = 0.9017, lr_0 = 2.7404e-04
Loss = 4.9174e-01, PNorm = 685.4249, GNorm = 1.3290, lr_0 = 2.7400e-04
Loss = 4.7499e-01, PNorm = 685.4372, GNorm = 1.0014, lr_0 = 2.7396e-04
Loss = 4.1081e-01, PNorm = 685.4493, GNorm = 1.3608, lr_0 = 2.7392e-04
Loss = 4.6559e-01, PNorm = 685.4615, GNorm = 1.1309, lr_0 = 2.7388e-04
Loss = 4.8213e-01, PNorm = 685.4756, GNorm = 1.4134, lr_0 = 2.7384e-04
Loss = 4.4928e-01, PNorm = 685.4871, GNorm = 0.6910, lr_0 = 2.7380e-04
Loss = 4.4381e-01, PNorm = 685.4964, GNorm = 0.8095, lr_0 = 2.7377e-04
Loss = 5.3627e-01, PNorm = 685.5046, GNorm = 1.4794, lr_0 = 2.7373e-04
Loss = 4.0815e-01, PNorm = 685.5136, GNorm = 1.2482, lr_0 = 2.7369e-04
Loss = 4.4632e-01, PNorm = 685.5221, GNorm = 1.0736, lr_0 = 2.7365e-04
Loss = 5.5067e-01, PNorm = 685.5310, GNorm = 1.4155, lr_0 = 2.7361e-04
Loss = 4.4743e-01, PNorm = 685.5401, GNorm = 1.0659, lr_0 = 2.7357e-04
Loss = 4.6833e-01, PNorm = 685.5498, GNorm = 1.0453, lr_0 = 2.7353e-04
Loss = 4.4505e-01, PNorm = 685.5606, GNorm = 0.8242, lr_0 = 2.7349e-04
Loss = 5.6005e-01, PNorm = 685.5716, GNorm = 1.0978, lr_0 = 2.7345e-04
Loss = 4.5123e-01, PNorm = 685.5835, GNorm = 1.1406, lr_0 = 2.7341e-04
Loss = 4.3301e-01, PNorm = 685.5948, GNorm = 1.1235, lr_0 = 2.7337e-04
Loss = 4.3539e-01, PNorm = 685.6058, GNorm = 0.6514, lr_0 = 2.7333e-04
Loss = 4.2797e-01, PNorm = 685.6147, GNorm = 0.8070, lr_0 = 2.7329e-04
Loss = 4.6670e-01, PNorm = 685.6229, GNorm = 1.3225, lr_0 = 2.7325e-04
Loss = 4.5613e-01, PNorm = 685.6332, GNorm = 0.9062, lr_0 = 2.7321e-04
Loss = 4.4277e-01, PNorm = 685.6434, GNorm = 1.4350, lr_0 = 2.7317e-04
Loss = 4.8471e-01, PNorm = 685.6536, GNorm = 1.0925, lr_0 = 2.7313e-04
Loss = 5.0341e-01, PNorm = 685.6650, GNorm = 0.9472, lr_0 = 2.7309e-04
Loss = 5.3030e-01, PNorm = 685.6774, GNorm = 1.1744, lr_0 = 2.7305e-04
Loss = 6.1018e-01, PNorm = 685.6905, GNorm = 1.0727, lr_0 = 2.7301e-04
Loss = 4.3426e-01, PNorm = 685.7047, GNorm = 0.9880, lr_0 = 2.7298e-04
Loss = 5.0167e-01, PNorm = 685.7188, GNorm = 1.3736, lr_0 = 2.7294e-04
Loss = 4.8423e-01, PNorm = 685.7302, GNorm = 0.7264, lr_0 = 2.7290e-04
Loss = 4.7073e-01, PNorm = 685.7424, GNorm = 1.2768, lr_0 = 2.7286e-04
Loss = 5.5740e-01, PNorm = 685.7532, GNorm = 1.6780, lr_0 = 2.7282e-04
Loss = 4.5459e-01, PNorm = 685.7631, GNorm = 1.1985, lr_0 = 2.7278e-04
Loss = 4.8133e-01, PNorm = 685.7731, GNorm = 0.9772, lr_0 = 2.7274e-04
Loss = 5.0021e-01, PNorm = 685.7835, GNorm = 1.2166, lr_0 = 2.7270e-04
Loss = 4.5518e-01, PNorm = 685.7945, GNorm = 1.2469, lr_0 = 2.7266e-04
Loss = 3.9861e-01, PNorm = 685.8080, GNorm = 0.9583, lr_0 = 2.7262e-04
Loss = 4.5548e-01, PNorm = 685.8209, GNorm = 1.6420, lr_0 = 2.7258e-04
Loss = 5.2141e-01, PNorm = 685.8333, GNorm = 0.9308, lr_0 = 2.7254e-04
Loss = 4.3829e-01, PNorm = 685.8447, GNorm = 1.7457, lr_0 = 2.7250e-04
Loss = 4.5058e-01, PNorm = 685.8578, GNorm = 1.4835, lr_0 = 2.7246e-04
Loss = 5.0038e-01, PNorm = 685.8712, GNorm = 0.9868, lr_0 = 2.7242e-04
Loss = 4.7810e-01, PNorm = 685.8828, GNorm = 1.1824, lr_0 = 2.7238e-04
Loss = 5.4100e-01, PNorm = 685.8946, GNorm = 1.0357, lr_0 = 2.7235e-04
Loss = 4.7650e-01, PNorm = 685.9062, GNorm = 1.1522, lr_0 = 2.7231e-04
Loss = 4.9931e-01, PNorm = 685.9184, GNorm = 1.5562, lr_0 = 2.7227e-04
Loss = 5.5470e-01, PNorm = 685.9309, GNorm = 1.6861, lr_0 = 2.7223e-04
Loss = 4.1699e-01, PNorm = 685.9421, GNorm = 1.1518, lr_0 = 2.7219e-04
Loss = 4.4649e-01, PNorm = 685.9524, GNorm = 1.4235, lr_0 = 2.7215e-04
Loss = 4.2447e-01, PNorm = 685.9620, GNorm = 0.9530, lr_0 = 2.7211e-04
Loss = 5.6441e-01, PNorm = 685.9697, GNorm = 0.6217, lr_0 = 2.7207e-04
Loss = 5.2622e-01, PNorm = 685.9772, GNorm = 1.3834, lr_0 = 2.7203e-04
Loss = 4.5707e-01, PNorm = 685.9872, GNorm = 1.3171, lr_0 = 2.7199e-04
Loss = 4.9242e-01, PNorm = 685.9991, GNorm = 1.1588, lr_0 = 2.7195e-04
Loss = 4.8769e-01, PNorm = 686.0114, GNorm = 0.8023, lr_0 = 2.7191e-04
Loss = 5.3012e-01, PNorm = 686.0242, GNorm = 1.3012, lr_0 = 2.7187e-04
Loss = 3.7611e-01, PNorm = 686.0369, GNorm = 1.3512, lr_0 = 2.7183e-04
Loss = 4.5119e-01, PNorm = 686.0494, GNorm = 1.2440, lr_0 = 2.7179e-04
Loss = 5.2640e-01, PNorm = 686.0622, GNorm = 1.2822, lr_0 = 2.7176e-04
Loss = 3.9382e-01, PNorm = 686.0739, GNorm = 1.1653, lr_0 = 2.7172e-04
Loss = 5.4488e-01, PNorm = 686.0854, GNorm = 1.0926, lr_0 = 2.7168e-04
Loss = 5.4858e-01, PNorm = 686.0976, GNorm = 1.5103, lr_0 = 2.7164e-04
Loss = 5.7669e-01, PNorm = 686.1087, GNorm = 1.1591, lr_0 = 2.7160e-04
Loss = 5.1607e-01, PNorm = 686.1207, GNorm = 1.0452, lr_0 = 2.7156e-04
Loss = 5.6217e-01, PNorm = 686.1351, GNorm = 1.4293, lr_0 = 2.7152e-04
Loss = 5.0877e-01, PNorm = 686.1508, GNorm = 1.1028, lr_0 = 2.7148e-04
Loss = 5.4949e-01, PNorm = 686.1665, GNorm = 1.5082, lr_0 = 2.7144e-04
Loss = 4.6548e-01, PNorm = 686.1833, GNorm = 0.8514, lr_0 = 2.7140e-04
Loss = 4.7823e-01, PNorm = 686.1990, GNorm = 1.4622, lr_0 = 2.7136e-04
Loss = 4.5447e-01, PNorm = 686.2130, GNorm = 0.9177, lr_0 = 2.7132e-04
Loss = 4.0762e-01, PNorm = 686.2261, GNorm = 1.1020, lr_0 = 2.7128e-04
Loss = 4.0333e-01, PNorm = 686.2376, GNorm = 0.9834, lr_0 = 2.7125e-04
Loss = 4.8751e-01, PNorm = 686.2466, GNorm = 1.1402, lr_0 = 2.7121e-04
Loss = 4.8491e-01, PNorm = 686.2554, GNorm = 0.8373, lr_0 = 2.7117e-04
Loss = 4.7123e-01, PNorm = 686.2647, GNorm = 0.6886, lr_0 = 2.7113e-04
Loss = 4.6871e-01, PNorm = 686.2759, GNorm = 1.1438, lr_0 = 2.7109e-04
Loss = 4.4389e-01, PNorm = 686.2864, GNorm = 0.6861, lr_0 = 2.7105e-04
Loss = 4.1863e-01, PNorm = 686.2980, GNorm = 0.7428, lr_0 = 2.7101e-04
Loss = 4.5609e-01, PNorm = 686.3085, GNorm = 0.8189, lr_0 = 2.7097e-04
Loss = 5.1835e-01, PNorm = 686.3192, GNorm = 1.6613, lr_0 = 2.7093e-04
Loss = 4.4921e-01, PNorm = 686.3306, GNorm = 1.1320, lr_0 = 2.7089e-04
Loss = 4.8099e-01, PNorm = 686.3418, GNorm = 1.3325, lr_0 = 2.7085e-04
Loss = 4.8357e-01, PNorm = 686.3518, GNorm = 1.3300, lr_0 = 2.7081e-04
Loss = 5.3247e-01, PNorm = 686.3611, GNorm = 1.3303, lr_0 = 2.7078e-04
Loss = 4.3272e-01, PNorm = 686.3713, GNorm = 0.8215, lr_0 = 2.7074e-04
Loss = 4.9844e-01, PNorm = 686.3812, GNorm = 2.0728, lr_0 = 2.7070e-04
Loss = 4.1142e-01, PNorm = 686.3921, GNorm = 0.7122, lr_0 = 2.7066e-04
Loss = 5.0529e-01, PNorm = 686.4031, GNorm = 1.3440, lr_0 = 2.7062e-04
Loss = 3.9431e-01, PNorm = 686.4133, GNorm = 0.9910, lr_0 = 2.7058e-04
Loss = 5.4979e-01, PNorm = 686.4244, GNorm = 0.9510, lr_0 = 2.7054e-04
Loss = 4.5290e-01, PNorm = 686.4377, GNorm = 0.8866, lr_0 = 2.7050e-04
Loss = 4.8492e-01, PNorm = 686.4513, GNorm = 0.7712, lr_0 = 2.7046e-04
Loss = 3.8800e-01, PNorm = 686.4639, GNorm = 1.0309, lr_0 = 2.7042e-04
Loss = 4.5763e-01, PNorm = 686.4751, GNorm = 1.5759, lr_0 = 2.7038e-04
Loss = 4.9810e-01, PNorm = 686.4870, GNorm = 1.8804, lr_0 = 2.7035e-04
Loss = 4.3691e-01, PNorm = 686.4964, GNorm = 1.4056, lr_0 = 2.7031e-04
Loss = 5.2984e-01, PNorm = 686.5044, GNorm = 0.9164, lr_0 = 2.7027e-04
Loss = 5.4452e-01, PNorm = 686.5138, GNorm = 1.8076, lr_0 = 2.7023e-04
Loss = 4.2646e-01, PNorm = 686.5238, GNorm = 0.9447, lr_0 = 2.7019e-04
Loss = 5.2345e-01, PNorm = 686.5348, GNorm = 1.1336, lr_0 = 2.7015e-04
Loss = 4.5711e-01, PNorm = 686.5453, GNorm = 1.2361, lr_0 = 2.7011e-04
Loss = 4.3280e-01, PNorm = 686.5546, GNorm = 0.4079, lr_0 = 2.7007e-04
Loss = 4.5781e-01, PNorm = 686.5636, GNorm = 1.3617, lr_0 = 2.7003e-04
Loss = 4.8017e-01, PNorm = 686.5723, GNorm = 1.4121, lr_0 = 2.6999e-04
Loss = 4.9409e-01, PNorm = 686.5817, GNorm = 0.9862, lr_0 = 2.6996e-04
Loss = 5.1966e-01, PNorm = 686.5917, GNorm = 1.9354, lr_0 = 2.6992e-04
Loss = 3.7173e-01, PNorm = 686.6010, GNorm = 0.7609, lr_0 = 2.6988e-04
Loss = 4.7044e-01, PNorm = 686.6096, GNorm = 1.5061, lr_0 = 2.6984e-04
Loss = 4.1346e-01, PNorm = 686.6175, GNorm = 1.0732, lr_0 = 2.6980e-04
Loss = 4.3121e-01, PNorm = 686.6257, GNorm = 1.1381, lr_0 = 2.6976e-04
Loss = 4.4895e-01, PNorm = 686.6326, GNorm = 1.4165, lr_0 = 2.6972e-04
Loss = 5.0069e-01, PNorm = 686.6410, GNorm = 1.1034, lr_0 = 2.6968e-04
Loss = 4.4537e-01, PNorm = 686.6507, GNorm = 1.1791, lr_0 = 2.6964e-04
Loss = 4.5890e-01, PNorm = 686.6617, GNorm = 1.0609, lr_0 = 2.6960e-04
Loss = 4.6188e-01, PNorm = 686.6731, GNorm = 0.9825, lr_0 = 2.6957e-04
Loss = 4.9253e-01, PNorm = 686.6854, GNorm = 1.0933, lr_0 = 2.6953e-04
Loss = 5.3657e-01, PNorm = 686.6969, GNorm = 1.2184, lr_0 = 2.6949e-04
Loss = 4.9895e-01, PNorm = 686.7081, GNorm = 1.1728, lr_0 = 2.6945e-04
Loss = 3.8603e-01, PNorm = 686.7196, GNorm = 1.3341, lr_0 = 2.6941e-04
Loss = 5.3304e-01, PNorm = 686.7314, GNorm = 1.6754, lr_0 = 2.6937e-04
Loss = 3.9907e-01, PNorm = 686.7439, GNorm = 1.2549, lr_0 = 2.6933e-04
Loss = 3.9770e-01, PNorm = 686.7557, GNorm = 1.6364, lr_0 = 2.6929e-04
Loss = 4.7311e-01, PNorm = 686.7675, GNorm = 1.1830, lr_0 = 2.6925e-04
Loss = 4.2760e-01, PNorm = 686.7773, GNorm = 0.9726, lr_0 = 2.6922e-04
Loss = 4.0104e-01, PNorm = 686.7853, GNorm = 1.1312, lr_0 = 2.6918e-04
Loss = 4.5758e-01, PNorm = 686.7941, GNorm = 1.0045, lr_0 = 2.6914e-04
Loss = 4.9877e-01, PNorm = 686.8018, GNorm = 1.1777, lr_0 = 2.6910e-04
Loss = 4.2265e-01, PNorm = 686.8111, GNorm = 1.1027, lr_0 = 2.6906e-04
Loss = 5.3866e-01, PNorm = 686.8226, GNorm = 1.7877, lr_0 = 2.6902e-04
Loss = 4.6243e-01, PNorm = 686.8359, GNorm = 1.1746, lr_0 = 2.6898e-04
Loss = 4.4067e-01, PNorm = 686.8477, GNorm = 1.2205, lr_0 = 2.6894e-04
Loss = 5.3299e-01, PNorm = 686.8585, GNorm = 1.2235, lr_0 = 2.6890e-04
Loss = 5.2719e-01, PNorm = 686.8671, GNorm = 0.8041, lr_0 = 2.6887e-04
Loss = 4.5023e-01, PNorm = 686.8767, GNorm = 0.8622, lr_0 = 2.6883e-04
Loss = 5.2542e-01, PNorm = 686.8876, GNorm = 1.2696, lr_0 = 2.6879e-04
Loss = 5.4143e-01, PNorm = 686.8976, GNorm = 1.2550, lr_0 = 2.6875e-04
Loss = 4.3747e-01, PNorm = 686.9083, GNorm = 0.7660, lr_0 = 2.6871e-04
Loss = 4.6365e-01, PNorm = 686.9195, GNorm = 1.6836, lr_0 = 2.6867e-04
Loss = 4.6684e-01, PNorm = 686.9305, GNorm = 1.1636, lr_0 = 2.6863e-04
Loss = 4.7940e-01, PNorm = 686.9440, GNorm = 1.0543, lr_0 = 2.6859e-04
Loss = 4.2536e-01, PNorm = 686.9598, GNorm = 0.7826, lr_0 = 2.6856e-04
Loss = 4.6012e-01, PNorm = 686.9718, GNorm = 0.9408, lr_0 = 2.6852e-04
Loss = 5.7393e-01, PNorm = 686.9815, GNorm = 1.2796, lr_0 = 2.6848e-04
Loss = 5.0299e-01, PNorm = 686.9952, GNorm = 1.1299, lr_0 = 2.6844e-04
Loss = 4.8258e-01, PNorm = 687.0115, GNorm = 1.3837, lr_0 = 2.6840e-04
Loss = 4.8871e-01, PNorm = 687.0268, GNorm = 1.7008, lr_0 = 2.6836e-04
Loss = 5.0881e-01, PNorm = 687.0392, GNorm = 1.0151, lr_0 = 2.6832e-04
Loss = 4.4900e-01, PNorm = 687.0519, GNorm = 1.1637, lr_0 = 2.6828e-04
Loss = 6.0095e-01, PNorm = 687.0651, GNorm = 1.8675, lr_0 = 2.6825e-04
Loss = 4.9648e-01, PNorm = 687.0799, GNorm = 1.0528, lr_0 = 2.6821e-04
Loss = 3.9493e-01, PNorm = 687.0956, GNorm = 1.0025, lr_0 = 2.6817e-04
Loss = 4.6329e-01, PNorm = 687.1101, GNorm = 1.4501, lr_0 = 2.6813e-04
Loss = 5.1838e-01, PNorm = 687.1227, GNorm = 1.0884, lr_0 = 2.6809e-04
Loss = 4.4348e-01, PNorm = 687.1346, GNorm = 0.9796, lr_0 = 2.6805e-04
Loss = 5.2648e-01, PNorm = 687.1479, GNorm = 1.5596, lr_0 = 2.6801e-04
Loss = 4.8442e-01, PNorm = 687.1620, GNorm = 0.7121, lr_0 = 2.6797e-04
Loss = 3.5503e-01, PNorm = 687.1754, GNorm = 0.9233, lr_0 = 2.6794e-04
Loss = 4.5440e-01, PNorm = 687.1884, GNorm = 1.6213, lr_0 = 2.6790e-04
Loss = 4.6585e-01, PNorm = 687.1991, GNorm = 0.8363, lr_0 = 2.6786e-04
Loss = 4.3990e-01, PNorm = 687.2110, GNorm = 1.1579, lr_0 = 2.6782e-04
Loss = 4.1670e-01, PNorm = 687.2246, GNorm = 1.0263, lr_0 = 2.6778e-04
Loss = 4.6180e-01, PNorm = 687.2363, GNorm = 1.0490, lr_0 = 2.6774e-04
Loss = 5.0877e-01, PNorm = 687.2478, GNorm = 1.3167, lr_0 = 2.6770e-04
Loss = 4.7613e-01, PNorm = 687.2598, GNorm = 1.2805, lr_0 = 2.6766e-04
Loss = 4.8593e-01, PNorm = 687.2722, GNorm = 1.4409, lr_0 = 2.6763e-04
Loss = 4.9138e-01, PNorm = 687.2847, GNorm = 0.9396, lr_0 = 2.6759e-04
Loss = 5.8155e-01, PNorm = 687.2992, GNorm = 1.5612, lr_0 = 2.6755e-04
Loss = 4.3920e-01, PNorm = 687.3161, GNorm = 1.5183, lr_0 = 2.6751e-04
Loss = 4.5396e-01, PNorm = 687.3292, GNorm = 0.7095, lr_0 = 2.6747e-04
Loss = 4.2739e-01, PNorm = 687.3409, GNorm = 1.0268, lr_0 = 2.6743e-04
Loss = 5.6028e-01, PNorm = 687.3549, GNorm = 2.0066, lr_0 = 2.6739e-04
Loss = 5.1812e-01, PNorm = 687.3682, GNorm = 1.8830, lr_0 = 2.6736e-04
Loss = 5.0412e-01, PNorm = 687.3794, GNorm = 1.3750, lr_0 = 2.6732e-04
Loss = 4.7217e-01, PNorm = 687.3893, GNorm = 1.2771, lr_0 = 2.6728e-04
Loss = 4.3765e-01, PNorm = 687.3986, GNorm = 1.2564, lr_0 = 2.6724e-04
Loss = 4.3660e-01, PNorm = 687.4095, GNorm = 1.1855, lr_0 = 2.6720e-04
Loss = 4.5998e-01, PNorm = 687.4216, GNorm = 0.8816, lr_0 = 2.6716e-04
Loss = 4.6534e-01, PNorm = 687.4325, GNorm = 1.5786, lr_0 = 2.6712e-04
Loss = 5.4089e-01, PNorm = 687.4446, GNorm = 1.2758, lr_0 = 2.6709e-04
Loss = 4.3885e-01, PNorm = 687.4592, GNorm = 0.8112, lr_0 = 2.6705e-04
Loss = 4.6432e-01, PNorm = 687.4748, GNorm = 0.9534, lr_0 = 2.6701e-04
Loss = 5.2936e-01, PNorm = 687.4866, GNorm = 1.2495, lr_0 = 2.6697e-04
Loss = 5.1563e-01, PNorm = 687.4990, GNorm = 1.1925, lr_0 = 2.6693e-04
Loss = 4.9701e-01, PNorm = 687.5129, GNorm = 1.2030, lr_0 = 2.6689e-04
Loss = 4.6418e-01, PNorm = 687.5250, GNorm = 0.9457, lr_0 = 2.6685e-04
Loss = 5.0587e-01, PNorm = 687.5387, GNorm = 0.9742, lr_0 = 2.6682e-04
Loss = 5.1983e-01, PNorm = 687.5514, GNorm = 0.8008, lr_0 = 2.6678e-04
Loss = 5.4302e-01, PNorm = 687.5648, GNorm = 1.3120, lr_0 = 2.6674e-04
Loss = 4.9811e-01, PNorm = 687.5815, GNorm = 2.0673, lr_0 = 2.6670e-04
Loss = 4.9187e-01, PNorm = 687.5971, GNorm = 0.8133, lr_0 = 2.6666e-04
Loss = 4.0709e-01, PNorm = 687.6118, GNorm = 1.0011, lr_0 = 2.6662e-04
Loss = 3.9823e-01, PNorm = 687.6228, GNorm = 1.0685, lr_0 = 2.6658e-04
Loss = 3.7769e-01, PNorm = 687.6329, GNorm = 0.7266, lr_0 = 2.6655e-04
Loss = 4.9510e-01, PNorm = 687.6430, GNorm = 1.3031, lr_0 = 2.6651e-04
Loss = 4.5047e-01, PNorm = 687.6526, GNorm = 0.7473, lr_0 = 2.6647e-04
Loss = 4.6931e-01, PNorm = 687.6637, GNorm = 1.2840, lr_0 = 2.6643e-04
Loss = 4.4502e-01, PNorm = 687.6760, GNorm = 1.2782, lr_0 = 2.6639e-04
Loss = 4.6696e-01, PNorm = 687.6904, GNorm = 1.2099, lr_0 = 2.6635e-04
Loss = 4.1904e-01, PNorm = 687.7029, GNorm = 1.0539, lr_0 = 2.6631e-04
Loss = 5.3769e-01, PNorm = 687.7138, GNorm = 1.5984, lr_0 = 2.6628e-04
Loss = 4.7091e-01, PNorm = 687.7263, GNorm = 1.2379, lr_0 = 2.6624e-04
Loss = 6.0879e-01, PNorm = 687.7399, GNorm = 0.8040, lr_0 = 2.6620e-04
Loss = 4.7037e-01, PNorm = 687.7535, GNorm = 1.2484, lr_0 = 2.6616e-04
Loss = 5.2366e-01, PNorm = 687.7697, GNorm = 1.1254, lr_0 = 2.6612e-04
Loss = 4.9980e-01, PNorm = 687.7823, GNorm = 1.4621, lr_0 = 2.6608e-04
Loss = 4.2486e-01, PNorm = 687.7942, GNorm = 1.0473, lr_0 = 2.6605e-04
Loss = 5.0053e-01, PNorm = 687.8070, GNorm = 1.3685, lr_0 = 2.6601e-04
Loss = 3.9216e-01, PNorm = 687.8197, GNorm = 1.0283, lr_0 = 2.6597e-04
Loss = 4.6134e-01, PNorm = 687.8325, GNorm = 0.9136, lr_0 = 2.6593e-04
Loss = 4.4462e-01, PNorm = 687.8440, GNorm = 1.1804, lr_0 = 2.6589e-04
Loss = 3.9533e-01, PNorm = 687.8538, GNorm = 0.9814, lr_0 = 2.6585e-04
Loss = 5.1305e-01, PNorm = 687.8628, GNorm = 1.1083, lr_0 = 2.6582e-04
Loss = 4.1170e-01, PNorm = 687.8714, GNorm = 1.1330, lr_0 = 2.6578e-04
Loss = 4.2043e-01, PNorm = 687.8805, GNorm = 1.2742, lr_0 = 2.6574e-04
Loss = 4.5695e-01, PNorm = 687.8903, GNorm = 1.1651, lr_0 = 2.6570e-04
