Command line
Loss = 4.4948e-01, PNorm = 896.4900, GNorm = 1.2237, lr_0 = 3.9037e-04
Loss = 3.8037e-01, PNorm = 896.5005, GNorm = 1.1296, lr_0 = 3.9035e-04
Loss = 4.6866e-01, PNorm = 896.5099, GNorm = 1.4774, lr_0 = 3.9032e-04
Loss = 4.5620e-01, PNorm = 896.5190, GNorm = 1.0626, lr_0 = 3.9030e-04
Loss = 4.8264e-01, PNorm = 896.5293, GNorm = 1.5759, lr_0 = 3.9028e-04
Loss = 3.9737e-01, PNorm = 896.5409, GNorm = 1.1935, lr_0 = 3.9025e-04
Loss = 4.0873e-01, PNorm = 896.5515, GNorm = 1.3676, lr_0 = 3.9023e-04
Loss = 4.1111e-01, PNorm = 896.5626, GNorm = 1.1167, lr_0 = 3.9020e-04
Loss = 3.7784e-01, PNorm = 896.5708, GNorm = 1.2756, lr_0 = 3.9018e-04
Loss = 4.2201e-01, PNorm = 896.5796, GNorm = 1.5189, lr_0 = 3.9015e-04
Loss = 4.5316e-01, PNorm = 896.5874, GNorm = 0.9883, lr_0 = 3.9013e-04
Loss = 4.1710e-01, PNorm = 896.5973, GNorm = 1.7194, lr_0 = 3.9010e-04
Loss = 4.1755e-01, PNorm = 896.6068, GNorm = 1.0845, lr_0 = 3.9008e-04
Loss = 3.9088e-01, PNorm = 896.6169, GNorm = 1.4461, lr_0 = 3.9005e-04
Loss = 4.8625e-01, PNorm = 896.6259, GNorm = 1.7781, lr_0 = 3.9003e-04
Loss = 4.7265e-01, PNorm = 896.6335, GNorm = 1.3511, lr_0 = 3.9000e-04
Loss = 3.4938e-01, PNorm = 896.6447, GNorm = 1.2331, lr_0 = 3.8998e-04
Loss = 4.1629e-01, PNorm = 896.6589, GNorm = 1.8717, lr_0 = 3.8996e-04
Loss = 4.0766e-01, PNorm = 896.6705, GNorm = 1.7028, lr_0 = 3.8993e-04
Loss = 4.3266e-01, PNorm = 896.6813, GNorm = 1.2154, lr_0 = 3.8991e-04
Loss = 4.2409e-01, PNorm = 896.6913, GNorm = 1.5631, lr_0 = 3.8988e-04
Loss = 3.5367e-01, PNorm = 896.6990, GNorm = 0.7743, lr_0 = 3.8986e-04
Loss = 4.3987e-01, PNorm = 896.7094, GNorm = 1.5350, lr_0 = 3.8983e-04
Loss = 4.3503e-01, PNorm = 896.7217, GNorm = 0.8916, lr_0 = 3.8981e-04
Loss = 4.3980e-01, PNorm = 896.7344, GNorm = 1.8972, lr_0 = 3.8978e-04
Loss = 5.0785e-01, PNorm = 896.7462, GNorm = 1.5252, lr_0 = 3.8976e-04
Loss = 4.3364e-01, PNorm = 896.7580, GNorm = 2.2997, lr_0 = 3.8973e-04
Loss = 4.0363e-01, PNorm = 896.7721, GNorm = 1.0062, lr_0 = 3.8971e-04
Loss = 4.4838e-01, PNorm = 896.7855, GNorm = 1.9948, lr_0 = 3.8968e-04
Loss = 4.0724e-01, PNorm = 896.7981, GNorm = 0.6921, lr_0 = 3.8966e-04
Loss = 3.8000e-01, PNorm = 896.8092, GNorm = 1.9843, lr_0 = 3.8964e-04
Loss = 4.4970e-01, PNorm = 896.8218, GNorm = 1.8227, lr_0 = 3.8961e-04
Loss = 5.3210e-01, PNorm = 896.8346, GNorm = 1.3601, lr_0 = 3.8959e-04
Loss = 4.3778e-01, PNorm = 896.8476, GNorm = 1.0533, lr_0 = 3.8956e-04
Loss = 4.3301e-01, PNorm = 896.8598, GNorm = 0.8153, lr_0 = 3.8954e-04
Loss = 4.0880e-01, PNorm = 896.8728, GNorm = 0.9650, lr_0 = 3.8951e-04
Loss = 4.3439e-01, PNorm = 896.8872, GNorm = 1.7657, lr_0 = 3.8949e-04
Loss = 3.7642e-01, PNorm = 896.8990, GNorm = 1.3370, lr_0 = 3.8946e-04
Loss = 3.5164e-01, PNorm = 896.9076, GNorm = 1.0300, lr_0 = 3.8944e-04
Loss = 3.9684e-01, PNorm = 896.9155, GNorm = 1.3137, lr_0 = 3.8941e-04
Loss = 4.8217e-01, PNorm = 896.9253, GNorm = 1.1382, lr_0 = 3.8939e-04
Loss = 4.0788e-01, PNorm = 896.9345, GNorm = 2.1066, lr_0 = 3.8936e-04
Loss = 4.3186e-01, PNorm = 896.9428, GNorm = 1.8343, lr_0 = 3.8934e-04
Loss = 4.3055e-01, PNorm = 896.9531, GNorm = 1.8519, lr_0 = 3.8932e-04
Loss = 3.9315e-01, PNorm = 896.9633, GNorm = 1.2201, lr_0 = 3.8929e-04
Loss = 4.0071e-01, PNorm = 896.9724, GNorm = 1.2263, lr_0 = 3.8927e-04
Loss = 3.2029e-01, PNorm = 896.9818, GNorm = 1.1636, lr_0 = 3.8924e-04
Loss = 4.3469e-01, PNorm = 896.9911, GNorm = 0.9420, lr_0 = 3.8922e-04
Loss = 4.8375e-01, PNorm = 897.0005, GNorm = 1.3719, lr_0 = 3.8919e-04
Loss = 3.4880e-01, PNorm = 897.0127, GNorm = 1.0045, lr_0 = 3.8917e-04
Loss = 4.2466e-01, PNorm = 897.0232, GNorm = 1.3842, lr_0 = 3.8914e-04
Loss = 3.6938e-01, PNorm = 897.0320, GNorm = 1.5982, lr_0 = 3.8912e-04
Loss = 4.6346e-01, PNorm = 897.0416, GNorm = 1.8232, lr_0 = 3.8909e-04
Loss = 3.9873e-01, PNorm = 897.0533, GNorm = 1.2014, lr_0 = 3.8907e-04
Loss = 3.8705e-01, PNorm = 897.0657, GNorm = 1.1173, lr_0 = 3.8905e-04
Loss = 3.8185e-01, PNorm = 897.0771, GNorm = 1.9735, lr_0 = 3.8902e-04
Loss = 4.7413e-01, PNorm = 897.0887, GNorm = 1.7295, lr_0 = 3.8900e-04
Loss = 4.1880e-01, PNorm = 897.1018, GNorm = 1.3095, lr_0 = 3.8897e-04
Loss = 3.8911e-01, PNorm = 897.1143, GNorm = 1.3184, lr_0 = 3.8895e-04
Loss = 4.4004e-01, PNorm = 897.1247, GNorm = 1.1725, lr_0 = 3.8892e-04
Loss = 5.1030e-01, PNorm = 897.1355, GNorm = 1.8194, lr_0 = 3.8890e-04
Loss = 3.5185e-01, PNorm = 897.1487, GNorm = 1.1519, lr_0 = 3.8887e-04
Loss = 3.6532e-01, PNorm = 897.1618, GNorm = 1.1734, lr_0 = 3.8885e-04
Loss = 4.7880e-01, PNorm = 897.1742, GNorm = 1.1501, lr_0 = 3.8882e-04
Loss = 3.6749e-01, PNorm = 897.1889, GNorm = 1.3243, lr_0 = 3.8880e-04
Loss = 4.3911e-01, PNorm = 897.2013, GNorm = 1.7056, lr_0 = 3.8878e-04
Loss = 4.8006e-01, PNorm = 897.2113, GNorm = 1.1888, lr_0 = 3.8875e-04
Loss = 4.3927e-01, PNorm = 897.2207, GNorm = 1.0485, lr_0 = 3.8873e-04
Loss = 5.5156e-01, PNorm = 897.2308, GNorm = 1.8307, lr_0 = 3.8870e-04
Loss = 4.2783e-01, PNorm = 897.2430, GNorm = 1.6367, lr_0 = 3.8868e-04
Loss = 4.2070e-01, PNorm = 897.2570, GNorm = 1.1050, lr_0 = 3.8865e-04
Loss = 5.4371e-01, PNorm = 897.2704, GNorm = 1.3008, lr_0 = 3.8863e-04
Loss = 4.3241e-01, PNorm = 897.2837, GNorm = 0.7209, lr_0 = 3.8860e-04
Loss = 5.0118e-01, PNorm = 897.2951, GNorm = 1.3042, lr_0 = 3.8858e-04
Loss = 3.8434e-01, PNorm = 897.3080, GNorm = 0.8959, lr_0 = 3.8855e-04
Loss = 3.9851e-01, PNorm = 897.3236, GNorm = 1.2281, lr_0 = 3.8853e-04
Loss = 4.3476e-01, PNorm = 897.3388, GNorm = 1.4978, lr_0 = 3.8851e-04
Loss = 4.9822e-01, PNorm = 897.3560, GNorm = 1.0291, lr_0 = 3.8848e-04
Loss = 4.4698e-01, PNorm = 897.3703, GNorm = 0.9534, lr_0 = 3.8846e-04
Loss = 3.4947e-01, PNorm = 897.3819, GNorm = 1.1776, lr_0 = 3.8843e-04
Loss = 3.6147e-01, PNorm = 897.3928, GNorm = 1.2650, lr_0 = 3.8841e-04
Loss = 4.4633e-01, PNorm = 897.4012, GNorm = 1.8684, lr_0 = 3.8838e-04
Loss = 4.1059e-01, PNorm = 897.4091, GNorm = 1.8661, lr_0 = 3.8836e-04
Loss = 4.8640e-01, PNorm = 897.4171, GNorm = 1.4456, lr_0 = 3.8833e-04
Loss = 3.9002e-01, PNorm = 897.4281, GNorm = 1.0311, lr_0 = 3.8831e-04
Loss = 3.3623e-01, PNorm = 897.4409, GNorm = 0.7445, lr_0 = 3.8828e-04
Loss = 3.6305e-01, PNorm = 897.4528, GNorm = 1.3271, lr_0 = 3.8826e-04
Loss = 3.7396e-01, PNorm = 897.4623, GNorm = 1.3236, lr_0 = 3.8824e-04
Loss = 4.3338e-01, PNorm = 897.4708, GNorm = 1.0789, lr_0 = 3.8821e-04
Loss = 4.5471e-01, PNorm = 897.4784, GNorm = 2.8929, lr_0 = 3.8819e-04
Loss = 4.5083e-01, PNorm = 897.4865, GNorm = 2.0224, lr_0 = 3.8816e-04
Loss = 4.9703e-01, PNorm = 897.4946, GNorm = 1.2880, lr_0 = 3.8814e-04
Loss = 3.5501e-01, PNorm = 897.5040, GNorm = 1.3833, lr_0 = 3.8811e-04
Loss = 3.6124e-01, PNorm = 897.5157, GNorm = 1.1616, lr_0 = 3.8809e-04
Loss = 4.3939e-01, PNorm = 897.5272, GNorm = 1.4968, lr_0 = 3.8806e-04
Loss = 3.9125e-01, PNorm = 897.5369, GNorm = 1.1218, lr_0 = 3.8804e-04
Loss = 3.7213e-01, PNorm = 897.5469, GNorm = 1.4631, lr_0 = 3.8802e-04
Loss = 4.4664e-01, PNorm = 897.5566, GNorm = 0.9122, lr_0 = 3.8799e-04
Loss = 4.3138e-01, PNorm = 897.5679, GNorm = 1.7687, lr_0 = 3.8797e-04
Loss = 3.8512e-01, PNorm = 897.5786, GNorm = 1.2758, lr_0 = 3.8794e-04
Loss = 3.4946e-01, PNorm = 897.5894, GNorm = 1.1320, lr_0 = 3.8792e-04
Loss = 3.7937e-01, PNorm = 897.6008, GNorm = 2.2273, lr_0 = 3.8789e-04
Loss = 3.2074e-01, PNorm = 897.6109, GNorm = 1.1418, lr_0 = 3.8787e-04
Loss = 4.0441e-01, PNorm = 897.6180, GNorm = 1.4360, lr_0 = 3.8784e-04
Loss = 3.7037e-01, PNorm = 897.6245, GNorm = 0.8737, lr_0 = 3.8782e-04
Loss = 5.0308e-01, PNorm = 897.6337, GNorm = 1.4481, lr_0 = 3.8779e-04
Loss = 4.2510e-01, PNorm = 897.6483, GNorm = 0.9386, lr_0 = 3.8777e-04
Loss = 3.3744e-01, PNorm = 897.6634, GNorm = 1.3619, lr_0 = 3.8775e-04
Loss = 4.1093e-01, PNorm = 897.6771, GNorm = 0.9374, lr_0 = 3.8772e-04
Loss = 4.7305e-01, PNorm = 897.6884, GNorm = 0.7757, lr_0 = 3.8770e-04
Loss = 4.3801e-01, PNorm = 897.6978, GNorm = 2.1880, lr_0 = 3.8767e-04
Loss = 4.7914e-01, PNorm = 897.7063, GNorm = 2.1489, lr_0 = 3.8765e-04
Loss = 4.2207e-01, PNorm = 897.7182, GNorm = 2.0707, lr_0 = 3.8762e-04
Loss = 4.8964e-01, PNorm = 897.7305, GNorm = 1.5551, lr_0 = 3.8760e-04
Loss = 4.0260e-01, PNorm = 897.7464, GNorm = 1.0636, lr_0 = 3.8757e-04
Loss = 4.3426e-01, PNorm = 897.7615, GNorm = 1.7437, lr_0 = 3.8755e-04
Loss = 4.4359e-01, PNorm = 897.7741, GNorm = 0.9707, lr_0 = 3.8753e-04
Loss = 3.3920e-01, PNorm = 897.7864, GNorm = 0.6107, lr_0 = 3.8750e-04
Loss = 4.7144e-01, PNorm = 897.7966, GNorm = 1.5533, lr_0 = 3.8748e-04
Loss = 4.6925e-01, PNorm = 897.8050, GNorm = 1.8180, lr_0 = 3.8745e-04
Loss = 4.7824e-01, PNorm = 897.8139, GNorm = 2.6693, lr_0 = 3.8743e-04
Loss = 3.0069e-01, PNorm = 897.8291, GNorm = 0.9444, lr_0 = 3.8740e-04
Loss = 4.1082e-01, PNorm = 897.8430, GNorm = 1.6622, lr_0 = 3.8738e-04
Loss = 4.4359e-01, PNorm = 897.8545, GNorm = 0.8386, lr_0 = 3.8735e-04
Loss = 3.7354e-01, PNorm = 897.8683, GNorm = 1.7149, lr_0 = 3.8733e-04
Loss = 4.1601e-01, PNorm = 897.8825, GNorm = 1.3095, lr_0 = 3.8731e-04
Loss = 4.5627e-01, PNorm = 897.8960, GNorm = 1.5490, lr_0 = 3.8728e-04
Loss = 4.3403e-01, PNorm = 897.9110, GNorm = 1.8599, lr_0 = 3.8726e-04
Loss = 4.6796e-01, PNorm = 897.9251, GNorm = 0.8667, lr_0 = 3.8723e-04
Loss = 4.7339e-01, PNorm = 897.9407, GNorm = 1.5849, lr_0 = 3.8721e-04
Loss = 3.8826e-01, PNorm = 897.9568, GNorm = 1.6291, lr_0 = 3.8718e-04
Loss = 4.1029e-01, PNorm = 897.9724, GNorm = 1.9027, lr_0 = 3.8716e-04
Loss = 4.3793e-01, PNorm = 897.9859, GNorm = 1.2249, lr_0 = 3.8713e-04
Loss = 4.3842e-01, PNorm = 898.0003, GNorm = 1.2912, lr_0 = 3.8711e-04
Loss = 3.8657e-01, PNorm = 898.0150, GNorm = 1.7245, lr_0 = 3.8709e-04
Loss = 3.9242e-01, PNorm = 898.0279, GNorm = 1.4848, lr_0 = 3.8706e-04
Loss = 4.3635e-01, PNorm = 898.0387, GNorm = 1.1361, lr_0 = 3.8704e-04
Loss = 3.4962e-01, PNorm = 898.0483, GNorm = 1.8824, lr_0 = 3.8701e-04
Loss = 5.1327e-01, PNorm = 898.0573, GNorm = 1.4625, lr_0 = 3.8699e-04
Loss = 3.8885e-01, PNorm = 898.0678, GNorm = 1.4527, lr_0 = 3.8696e-04
Loss = 4.7844e-01, PNorm = 898.0794, GNorm = 1.7796, lr_0 = 3.8694e-04
Loss = 4.1040e-01, PNorm = 898.0894, GNorm = 1.3765, lr_0 = 3.8691e-04
Loss = 3.4908e-01, PNorm = 898.0988, GNorm = 1.1806, lr_0 = 3.8689e-04
Loss = 4.4945e-01, PNorm = 898.1114, GNorm = 1.0800, lr_0 = 3.8687e-04
Loss = 4.3983e-01, PNorm = 898.1213, GNorm = 1.1784, lr_0 = 3.8684e-04
Loss = 4.6718e-01, PNorm = 898.1298, GNorm = 2.0540, lr_0 = 3.8682e-04
Loss = 4.7567e-01, PNorm = 898.1376, GNorm = 0.8319, lr_0 = 3.8679e-04
Loss = 4.6291e-01, PNorm = 898.1473, GNorm = 1.2780, lr_0 = 3.8677e-04
Loss = 4.6345e-01, PNorm = 898.1603, GNorm = 1.1850, lr_0 = 3.8674e-04
Loss = 4.1248e-01, PNorm = 898.1763, GNorm = 1.6818, lr_0 = 3.8672e-04
Loss = 3.9653e-01, PNorm = 898.1903, GNorm = 1.0063, lr_0 = 3.8669e-04
Loss = 4.3023e-01, PNorm = 898.2006, GNorm = 1.6973, lr_0 = 3.8667e-04
Loss = 4.3783e-01, PNorm = 898.2085, GNorm = 1.7531, lr_0 = 3.8665e-04
Loss = 4.0397e-01, PNorm = 898.2177, GNorm = 1.5016, lr_0 = 3.8662e-04
Loss = 4.5664e-01, PNorm = 898.2314, GNorm = 1.9140, lr_0 = 3.8660e-04
Loss = 4.3971e-01, PNorm = 898.2420, GNorm = 1.7525, lr_0 = 3.8657e-04
Loss = 4.6144e-01, PNorm = 898.2547, GNorm = 0.8743, lr_0 = 3.8655e-04
Loss = 4.1493e-01, PNorm = 898.2659, GNorm = 0.7877, lr_0 = 3.8652e-04
Loss = 4.4660e-01, PNorm = 898.2775, GNorm = 1.0358, lr_0 = 3.8650e-04
Loss = 3.5093e-01, PNorm = 898.2897, GNorm = 1.9079, lr_0 = 3.8648e-04
Loss = 4.5741e-01, PNorm = 898.3016, GNorm = 1.6903, lr_0 = 3.8645e-04
Loss = 4.6833e-01, PNorm = 898.3115, GNorm = 1.4646, lr_0 = 3.8643e-04
Loss = 4.3859e-01, PNorm = 898.3190, GNorm = 1.4478, lr_0 = 3.8640e-04
Loss = 4.1854e-01, PNorm = 898.3271, GNorm = 1.1088, lr_0 = 3.8638e-04
Loss = 3.9016e-01, PNorm = 898.3346, GNorm = 1.2490, lr_0 = 3.8635e-04
Loss = 4.2120e-01, PNorm = 898.3415, GNorm = 1.3768, lr_0 = 3.8633e-04
Loss = 3.6389e-01, PNorm = 898.3481, GNorm = 1.7541, lr_0 = 3.8630e-04
Loss = 4.1052e-01, PNorm = 898.3555, GNorm = 0.7911, lr_0 = 3.8628e-04
Loss = 4.2605e-01, PNorm = 898.3626, GNorm = 0.9300, lr_0 = 3.8626e-04
Loss = 3.6466e-01, PNorm = 898.3711, GNorm = 1.3499, lr_0 = 3.8623e-04
Loss = 4.4675e-01, PNorm = 898.3782, GNorm = 1.6540, lr_0 = 3.8621e-04
Loss = 4.2343e-01, PNorm = 898.3842, GNorm = 1.5054, lr_0 = 3.8618e-04
Loss = 4.4761e-01, PNorm = 898.3911, GNorm = 1.4043, lr_0 = 3.8616e-04
Loss = 4.5284e-01, PNorm = 898.3979, GNorm = 1.1297, lr_0 = 3.8613e-04
Loss = 4.6439e-01, PNorm = 898.4091, GNorm = 1.7428, lr_0 = 3.8611e-04
Loss = 3.8181e-01, PNorm = 898.4221, GNorm = 0.9448, lr_0 = 3.8608e-04
Loss = 4.6192e-01, PNorm = 898.4320, GNorm = 2.8109, lr_0 = 3.8606e-04
Loss = 3.4159e-01, PNorm = 898.4419, GNorm = 1.2379, lr_0 = 3.8604e-04
Loss = 3.9083e-01, PNorm = 898.4519, GNorm = 2.0748, lr_0 = 3.8601e-04
Loss = 3.9148e-01, PNorm = 898.4604, GNorm = 1.3984, lr_0 = 3.8599e-04
Loss = 4.9339e-01, PNorm = 898.4670, GNorm = 1.6813, lr_0 = 3.8596e-04
Loss = 3.4644e-01, PNorm = 898.4732, GNorm = 1.0379, lr_0 = 3.8594e-04
Loss = 4.6023e-01, PNorm = 898.4813, GNorm = 2.1067, lr_0 = 3.8591e-04
Loss = 4.1115e-01, PNorm = 898.4902, GNorm = 1.1314, lr_0 = 3.8589e-04
Loss = 3.4058e-01, PNorm = 898.5011, GNorm = 1.0169, lr_0 = 3.8587e-04
Loss = 3.7012e-01, PNorm = 898.5097, GNorm = 1.2074, lr_0 = 3.8584e-04
Loss = 4.9559e-01, PNorm = 898.5162, GNorm = 1.4724, lr_0 = 3.8582e-04
Loss = 4.2202e-01, PNorm = 898.5239, GNorm = 1.1583, lr_0 = 3.8579e-04
Loss = 4.4487e-01, PNorm = 898.5318, GNorm = 1.8636, lr_0 = 3.8577e-04
Loss = 3.8337e-01, PNorm = 898.5418, GNorm = 0.7052, lr_0 = 3.8574e-04
Loss = 3.9203e-01, PNorm = 898.5521, GNorm = 1.0140, lr_0 = 3.8572e-04
Loss = 3.8518e-01, PNorm = 898.5611, GNorm = 0.8018, lr_0 = 3.8570e-04
Loss = 4.8623e-01, PNorm = 898.5676, GNorm = 1.2388, lr_0 = 3.8567e-04
Loss = 3.9430e-01, PNorm = 898.5777, GNorm = 0.9347, lr_0 = 3.8565e-04
Loss = 3.7378e-01, PNorm = 898.5884, GNorm = 1.3442, lr_0 = 3.8562e-04
Loss = 4.6121e-01, PNorm = 898.5973, GNorm = 1.5403, lr_0 = 3.8560e-04
Loss = 4.3615e-01, PNorm = 898.6056, GNorm = 1.4330, lr_0 = 3.8557e-04
Loss = 4.1009e-01, PNorm = 898.6134, GNorm = 1.2306, lr_0 = 3.8555e-04
Loss = 4.6364e-01, PNorm = 898.6231, GNorm = 1.5381, lr_0 = 3.8552e-04
Loss = 3.9152e-01, PNorm = 898.6325, GNorm = 1.0579, lr_0 = 3.8550e-04
Loss = 3.9141e-01, PNorm = 898.6436, GNorm = 1.0982, lr_0 = 3.8548e-04
Loss = 3.6632e-01, PNorm = 898.6532, GNorm = 1.3295, lr_0 = 3.8545e-04
Loss = 4.3092e-01, PNorm = 898.6602, GNorm = 1.3010, lr_0 = 3.8543e-04
Loss = 4.3318e-01, PNorm = 898.6671, GNorm = 1.1974, lr_0 = 3.8540e-04
Loss = 3.9406e-01, PNorm = 898.6784, GNorm = 0.9085, lr_0 = 3.8538e-04
Loss = 4.1182e-01, PNorm = 898.6872, GNorm = 1.0255, lr_0 = 3.8535e-04
Loss = 5.0398e-01, PNorm = 898.6975, GNorm = 1.9546, lr_0 = 3.8533e-04
Loss = 4.2266e-01, PNorm = 898.7074, GNorm = 1.5189, lr_0 = 3.8531e-04
Loss = 3.7955e-01, PNorm = 898.7179, GNorm = 1.3095, lr_0 = 3.8528e-04
Loss = 4.3365e-01, PNorm = 898.7276, GNorm = 1.8611, lr_0 = 3.8526e-04
Loss = 4.2298e-01, PNorm = 898.7367, GNorm = 1.4178, lr_0 = 3.8523e-04
Loss = 3.5847e-01, PNorm = 898.7470, GNorm = 1.0073, lr_0 = 3.8521e-04
Loss = 4.8603e-01, PNorm = 898.7570, GNorm = 2.4002, lr_0 = 3.8518e-04
Loss = 4.5861e-01, PNorm = 898.7680, GNorm = 1.3832, lr_0 = 3.8516e-04
Loss = 4.3022e-01, PNorm = 898.7828, GNorm = 1.6464, lr_0 = 3.8514e-04
Loss = 4.0820e-01, PNorm = 898.7931, GNorm = 1.1332, lr_0 = 3.8511e-04
Loss = 4.1642e-01, PNorm = 898.8023, GNorm = 1.4774, lr_0 = 3.8509e-04
Loss = 4.3065e-01, PNorm = 898.8125, GNorm = 1.4754, lr_0 = 3.8506e-04
Loss = 3.9498e-01, PNorm = 898.8221, GNorm = 0.9597, lr_0 = 3.8504e-04
Loss = 5.3562e-01, PNorm = 898.8358, GNorm = 1.3181, lr_0 = 3.8501e-04
Loss = 4.4302e-01, PNorm = 898.8516, GNorm = 1.4400, lr_0 = 3.8499e-04
Loss = 4.5489e-01, PNorm = 898.8642, GNorm = 0.7726, lr_0 = 3.8497e-04
Loss = 4.3170e-01, PNorm = 898.8746, GNorm = 0.9895, lr_0 = 3.8494e-04
Loss = 4.4413e-01, PNorm = 898.8891, GNorm = 1.0080, lr_0 = 3.8492e-04
Loss = 4.6650e-01, PNorm = 898.9026, GNorm = 0.8833, lr_0 = 3.8489e-04
Loss = 4.3181e-01, PNorm = 898.9146, GNorm = 1.1462, lr_0 = 3.8487e-04
Loss = 3.2323e-01, PNorm = 898.9263, GNorm = 0.9628, lr_0 = 3.8484e-04
Loss = 4.3884e-01, PNorm = 898.9359, GNorm = 1.1107, lr_0 = 3.8482e-04
Loss = 4.5533e-01, PNorm = 898.9455, GNorm = 1.4736, lr_0 = 3.8480e-04
Loss = 4.5956e-01, PNorm = 898.9558, GNorm = 1.3173, lr_0 = 3.8477e-04
Loss = 4.2194e-01, PNorm = 898.9653, GNorm = 0.9639, lr_0 = 3.8475e-04
Loss = 4.5041e-01, PNorm = 898.9759, GNorm = 1.3800, lr_0 = 3.8472e-04
Loss = 4.0951e-01, PNorm = 898.9866, GNorm = 1.2445, lr_0 = 3.8470e-04
Loss = 4.5265e-01, PNorm = 899.0022, GNorm = 1.7785, lr_0 = 3.8467e-04
Loss = 3.9515e-01, PNorm = 899.0167, GNorm = 1.8537, lr_0 = 3.8465e-04
Loss = 4.4383e-01, PNorm = 899.0317, GNorm = 1.0426, lr_0 = 3.8463e-04
Loss = 4.0328e-01, PNorm = 899.0525, GNorm = 1.3988, lr_0 = 3.8460e-04
Loss = 4.8279e-01, PNorm = 899.0676, GNorm = 1.6206, lr_0 = 3.8458e-04
Loss = 4.4411e-01, PNorm = 899.0843, GNorm = 1.7000, lr_0 = 3.8455e-04
Loss = 4.1379e-01, PNorm = 899.0983, GNorm = 1.3092, lr_0 = 3.8453e-04
Loss = 4.6729e-01, PNorm = 899.1094, GNorm = 1.6705, lr_0 = 3.8450e-04
Loss = 3.6625e-01, PNorm = 899.1193, GNorm = 1.1960, lr_0 = 3.8448e-04
Loss = 4.4636e-01, PNorm = 899.1276, GNorm = 1.8455, lr_0 = 3.8446e-04
Loss = 4.1241e-01, PNorm = 899.1358, GNorm = 1.1357, lr_0 = 3.8443e-04
Loss = 4.4800e-01, PNorm = 899.1445, GNorm = 1.4681, lr_0 = 3.8441e-04
Loss = 3.8129e-01, PNorm = 899.1532, GNorm = 1.5923, lr_0 = 3.8438e-04
Loss = 4.8047e-01, PNorm = 899.1622, GNorm = 1.2857, lr_0 = 3.8436e-04
Loss = 4.9181e-01, PNorm = 899.1711, GNorm = 2.1391, lr_0 = 3.8433e-04
Loss = 4.6875e-01, PNorm = 899.1801, GNorm = 1.5041, lr_0 = 3.8431e-04
Loss = 3.8949e-01, PNorm = 899.1927, GNorm = 1.2863, lr_0 = 3.8429e-04
Loss = 3.9428e-01, PNorm = 899.2044, GNorm = 1.3818, lr_0 = 3.8426e-04
Loss = 4.9820e-01, PNorm = 899.2138, GNorm = 1.1943, lr_0 = 3.8424e-04
Loss = 4.9400e-01, PNorm = 899.2232, GNorm = 2.2177, lr_0 = 3.8421e-04
Loss = 4.1634e-01, PNorm = 899.2355, GNorm = 1.6506, lr_0 = 3.8419e-04
Loss = 3.8657e-01, PNorm = 899.2499, GNorm = 1.0913, lr_0 = 3.8416e-04
Loss = 3.6230e-01, PNorm = 899.2608, GNorm = 1.1386, lr_0 = 3.8414e-04
Loss = 4.1567e-01, PNorm = 899.2693, GNorm = 1.7153, lr_0 = 3.8412e-04
Loss = 3.5925e-01, PNorm = 899.2768, GNorm = 0.6313, lr_0 = 3.8409e-04
Loss = 4.5391e-01, PNorm = 899.2838, GNorm = 1.2701, lr_0 = 3.8407e-04
Loss = 3.7996e-01, PNorm = 899.2919, GNorm = 1.0830, lr_0 = 3.8404e-04
Loss = 4.0907e-01, PNorm = 899.3005, GNorm = 1.5563, lr_0 = 3.8402e-04
Loss = 3.6151e-01, PNorm = 899.3083, GNorm = 1.2382, lr_0 = 3.8399e-04
Loss = 4.3490e-01, PNorm = 899.3160, GNorm = 1.5695, lr_0 = 3.8397e-04
Loss = 4.5051e-01, PNorm = 899.3231, GNorm = 1.7690, lr_0 = 3.8395e-04
Loss = 3.8262e-01, PNorm = 899.3294, GNorm = 1.5939, lr_0 = 3.8392e-04
Loss = 4.0356e-01, PNorm = 899.3371, GNorm = 1.6771, lr_0 = 3.8390e-04
Loss = 4.5522e-01, PNorm = 899.3455, GNorm = 2.2394, lr_0 = 3.8387e-04
Loss = 4.6800e-01, PNorm = 899.3525, GNorm = 1.1381, lr_0 = 3.8385e-04
Loss = 3.9314e-01, PNorm = 899.3607, GNorm = 1.1470, lr_0 = 3.8382e-04
Loss = 5.0820e-01, PNorm = 899.3699, GNorm = 1.4620, lr_0 = 3.8380e-04
Loss = 4.6790e-01, PNorm = 899.3793, GNorm = 1.2081, lr_0 = 3.8378e-04
Loss = 4.3476e-01, PNorm = 899.3907, GNorm = 1.7735, lr_0 = 3.8375e-04
Loss = 4.6844e-01, PNorm = 899.4071, GNorm = 3.0205, lr_0 = 3.8373e-04
Loss = 5.4261e-01, PNorm = 899.4196, GNorm = 1.3601, lr_0 = 3.8370e-04
Loss = 4.1133e-01, PNorm = 899.4335, GNorm = 1.3632, lr_0 = 3.8368e-04
Loss = 4.2565e-01, PNorm = 899.4460, GNorm = 1.3282, lr_0 = 3.8366e-04
Loss = 3.9724e-01, PNorm = 899.4551, GNorm = 1.0988, lr_0 = 3.8363e-04
Loss = 4.5996e-01, PNorm = 899.4641, GNorm = 1.4204, lr_0 = 3.8361e-04
Loss = 4.6565e-01, PNorm = 899.4719, GNorm = 1.6128, lr_0 = 3.8358e-04
